@relation Blob

@attribute NAD_NMD REAL
@attribute LCOM5 REAL
@attribute DataSize REAL
@attribute class {0,1}

@Data
34.0,1.0338164250487867,0,0
14.0,0.8888888888888888,0,0
29.0,1.4600000008940697,0,0
44.0,1.0255681818181819,0,0
2.0,0.0,0,0
12.0,0.0,0,0
24.0,1.0666666666666667,0,0
21.0,0.9642857142857143,0,0
4.0,0.0,0,0
5.0,0.0,0,0
10.0,0.0,0,0
4.0,0.0,0,0
13.0,0.6111111111111112,0,0
34.0,1.037037037037037,0,0
16.0,1.088888888557752,0,0
9.0,0.5,0,0
12.0,0.0,0,0
25.0,1.0625,0,0
7.0,1.25,0,0
6.0,1.3333333333333333,0,0
33.0,1.0714285714285714,0,0
9.0,0.0,0,0
11.0,1.125,0,0
9.0,0.0,0,0
14.0,1.1428571428571428,0,0
1.0,0.0,0,0
4.0,2.0,0,0
16.0,1.0625,0,0
14.0,1.0999999970197678,0,0
15.0,0.9375,0,0
14.0,1.1428571428571428,0,0
15.0,1.0625,0,0
14.0,1.0833333308498065,0,0
23.0,1.0714285714285714,0,0
30.0,1.0625,0,0
9.0,0.0,0,0
5.0,0.5,0,0
14.0,0.9166666666666666,0,0
6.0,2.0,0,0
53.0,0.9999999990968993,0,0
80.0,0.0,0,0
4.0,0.0,0,0
1.0,0.0,0,0
32.0,1.0476190476190477,0,0
5.0,0.0,0,0
10.0,1.083333320915699,0,0
39.0,0.1388888888888889,0,0
5.0,0.0,0,0
6.0,1.3333333333333333,0,0
23.0,1.5,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
82.0,0.9877192980299393,0,0
6.0,1.5,0,0
10.0,0.0,0,0
6.0,1.5,0,0
11.0,2.0,0,0
34.0,1.0588235294117647,0,0
39.0,0.8722222174207369,0,0
6.0,0.0,0,0
20.0,1.1,0,0
13.0,1.1111111111111112,0,0
32.0,1.0384615384615385,0,0
1.0,0.0,0,0
69.0,1.0185185185185186,0,0
62.0,1.0208333333333333,0,0
3.0,0.0,0,0
15.0,0.8636363636363636,0,0
28.0,1.0526315789473684,0,0
27.0,1.0769230769230769,0,0
10.0,0.0,0,0
101.0,1.0056306303957023,0,0
15.0,1.1428571428571428,0,0
2.0,0.0,0,0
13.0,0.0,0,0
3.0,0.0,0,0
35.0,1.025,0,0
7.0,0.0,0,0
4.0,0.0,0,0
8.0,1.25,0,0
12.0,1.1666666666666667,0,0
16.0,1.1111111111111112,0,0
18.0,1.0909090909090908,0,0
20.0,1.0714285714285714,0,0
6.0,1.5,0,0
6.0,0.75,0,0
64.0,1.0217391304347827,0,0
10.0,1.25,0,0
41.0,1.03125,0,0
16.0,1.0909090909090908,0,0
7.0,1.3333333333333333,0,0
33.0,1.0454545454545454,0,0
1.0,0.0,0,0
10.0,1.1428571428571428,0,0
5.0,0.0,0,0
5.0,1.5,0,0
18.0,1.0769230769230769,0,0
77.0,1.0204081632653061,0,0
19.0,1.0714285714285714,0,0
6.0,1.5,0,0
52.0,1.0077519375224446,0,0
5.0,2.0,0,0
43.0,1.5,0,0
60.0,0.0,0,0
16.0,1.125,0,0
16.0,1.088888888557752,0,0
65.0,0.0,0,0
28.0,1.05,0,0
8.0,1.5,0,0
7.0,0.0,0,0
11.0,1.125,0,0
9.0,0.0,0,0
1.0,0.0,0,0
69.0,1.0048701294830866,0,0
6.0,1.5,0,0
5.0,0.0,0,0
2.0,0.0,0,0
28.0,0.4,0,0
21.0,1.0256410241127014,0,0
2.0,0.0,0,0
2.0,0.0,0,0
4.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
17.0,0.9318181818181818,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
6.0,1.3333333333333333,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
6.0,1.3333333333333333,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
4.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
4.0,2.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
9.0,0.0,0,0
10.0,1.1428571428571428,0,0
10.0,1.1428571428571428,0,0
8.0,0.0,0,0
10.0,1.1428571428571428,0,0
12.0,1.1111111111111112,0,0
16.0,1.088888888557752,0,0
11.0,1.125,0,0
9.0,0.0,0,0
1.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
12.0,1.1666666666666667,0,0
3.0,0.0,0,0
7.0,1.25,0,0
38.0,1.0384615384615385,0,0
8.0,1.5,0,0
8.0,0.0,0,0
14.0,1.1,0,0
51.0,1.0199430199005666,0,0
3.0,0.0,0,0
24.0,1.0666666666666667,0,0
11.0,1.125,0,0
49.0,1.0222222222222221,0,0
15.0,1.1111111111111112,0,0
35.0,1.0357142857142858,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
14.0,1.1,0,0
3.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
12.0,1.125,0,0
21.0,1.0714285714285714,0,0
2.0,0.0,0,0
3.0,0.0,0,0
8.0,1.2,0,0
38.0,1.0402930400201253,0,0
36.0,1.0071428567171097,0,0
9.0,1.1666666666666667,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
1.0,0.0,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
16.0,0.0,0,0
139.0,1.5,0,0
139.0,1.5,0,0
139.0,1.5,0,0
6.0,1.5,0,0
4.0,0.0,0,0
25.0,1.0583333333333333,3,0
15.0,1.3333333333333333,0,0
7.0,0.6666666666666666,0,0
11.0,1.25,0,0
13.0,1.1428571428571428,0,0
3.0,0.0,0,0
3.0,0.0,0,0
4.0,2.0,0,0
7.0,0.0,0,0
6.0,1.3333333333333333,0,0
