@relation Blob

@attribute NAD_NMD REAL
@attribute LCOM5 REAL
@attribute DataSize REAL
@attribute class {0,1}

@Data
27.0,1.0514705882352942,0,0
28.0,0.0,0,0
19.0,1.0769230769230769,0,0
1.0,0.0,0,0
1.0,0.0,0,0
17.0,0.8333333258827528,0,0
13.0,1.1249999962747097,0,0
14.0,1.0,0,0
1.0,0.0,0,0
22.0,1.171428570151329,0,0
3.0,0.0,0,0
23.0,1.0636363632299684,0,0
12.0,1.1111111111111112,0,0
10.0,1.1428571428571428,0,0
8.0,1.2222222189108531,0,0
7.0,1.3333333283662796,0,0
11.0,0.25,0,0
7.0,1.3333333283662796,0,0
5.0,1.0,0,0
7.0,1.5,0,0
20.0,1.0333333313465118,0,0
6.0,1.3333333333333333,0,0
11.0,1.3333333333333333,0,0
14.0,1.2,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
4.0,0.0,0,0
23.0,1.0625,0,0
7.0,1.5,0,0
5.0,2.0,0,0
5.0,1.5,0,0
12.0,1.1666666666666667,0,0
9.0,2.0,0,0
11.0,0.0,0,0
39.0,0.9224137931034483,0,0
14.0,1.1142857138599669,0,0
15.0,1.199999999254942,0,0
41.0,0.9894736832694003,0,0
5.0,2.0,0,0
11.0,1.1499999985098839,0,0
4.0,2.0,0,0
12.0,1.1111111111111112,0,0
25.0,1.0833333333333333,0,0
25.0,1.0833333333333333,0,0
25.0,1.0833333333333333,0,0
3.0,0.0,0,0
4.0,0.0,0,0
30.0,0.9941520463479193,0,0
24.0,0.8888888888888888,0,0
6.0,1.0,0,0
3.0,0.0,0,0
14.0,0.9999999957425254,0,0
8.0,1.25,0,0
88.0,1.0065189044354326,0,0
20.0,1.0153846144676208,0,0
11.0,0.75,0,0
19.0,1.0333333325882752,0,0
15.0,0.928571417927742,2,0
17.0,0.9599999964237214,2,0
19.0,1.1111111111111112,0,0
13.0,0.8666666567325592,0,0
33.0,0.9873949576701436,0,0
10.0,0.9333333253860474,0,0
3.0,0.0,0,0
3.0,0.0,0,0
9.0,1.25,0,0
9.0,0.833333320915699,0,0
20.0,1.0666666666666667,0,0
36.0,1.0041322301734577,0,0
8.0,1.125,0,0
6.0,0.75,0,0
24.0,1.038095232631479,0,0
11.0,1.2222222189108531,0,0
40.0,1.005847952867809,0,0
27.0,1.016806720810778,0,0
7.0,1.5,0,0
10.0,1.1666666666666667,0,0
12.0,0.4444444444444444,0,0
4.0,0.0,0,0
1.0,0.0,0,0
13.0,0.9642857015132904,0,0
12.0,1.2,0,0
3.0,0.0,0,0
9.0,1.25,0,0
8.0,1.2222222189108531,0,0
3.0,0.0,0,0
4.0,2.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
5.0,2.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
10.0,1.25,0,0
46.0,1.018749999658515,0,0
9.0,1.25,0,0
10.0,1.5714285522699356,0,0
4.0,2.0,0,0
4.0,2.0,0,0
6.0,1.5,0,0
4.0,0.0,0,0
89.0,1.0883116883225739,0,0
5.0,1.5,0,0
3.0,0.0,0,0
19.0,1.0833333330228925,0,0
10.0,1.1666666666666667,0,0
10.0,0.8333333333333334,0,0
9.0,1.1,0,0
6.0,2.0,0,0
28.0,1.0069444444444444,0,0
13.0,1.133333332836628,0,0
5.0,0.0,0,0
3.0,0.0,0,0
36.0,0.8972331979735331,0,0
23.0,0.9624999985098839,0,0
3.0,0.0,0,0
4.0,0.0,0,0
5.0,1.5,0,0
5.0,1.5,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
7.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
5.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
5.0,1.5,0,0
5.0,1.5,0,0
5.0,1.5,0,0
5.0,1.5,0,0
3.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
16.0,1.1428571428571428,0,0
50.0,0.9714285692998341,0,0
5.0,2.0,0,0
10.0,1.1428571428571428,0,0
3.0,0.0,0,0
5.0,2.0,0,0
5.0,1.5,0,0
11.0,1.3333333333333333,0,0
3.0,0.0,0,0
6.0,0.0,0,0
3.0,0.0,0,0
21.0,1.05,0,0
9.0,1.25,0,0
15.0,1.03125,0,0
3.0,0.0,0,0
4.0,2.0,0,0
7.0,1.25,0,0
17.0,0.0,0,0
8.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
5.0,1.5,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
13.0,1.1666666666666667,0,0
12.0,1.1666666666666667,0,0
12.0,1.1666666666666667,0,0
3.0,0.0,0,0
6.0,0.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
7.0,1.25,0,0
3.0,0.0,0,0
3.0,0.0,0,0
5.0,0.0,0,0
5.0,0.0,0,0
6.0,1.3333333333333333,0,0
5.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
4.0,0.0,0,0
2.0,0.0,0,0
5.0,0.0,0,0
4.0,2.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
5.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
5.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
5.0,0.0,0,0
5.0,0.0,0,0
4.0,0.0,0,0
6.0,1.3333333333333333,0,0
3.0,0.0,0,0
3.0,0.0,0,0
7.0,1.3333333333333333,0,0
7.0,1.3333333333333333,0,0
7.0,1.3333333333333333,0,0
3.0,0.0,0,0
5.0,0.0,0,0
2.0,0.0,0,0
12.0,1.1111111111111112,0,0
3.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
6.0,0.0,0,0
6.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
5.0,0.0,0,0
5.0,0.0,0,0
5.0,0.0,0,0
5.0,0.0,0,0
2.0,0.0,0,0
5.0,0.0,0,0
5.0,0.0,0,0
4.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
9.0,1.1666666641831398,0,0
5.0,0.0,0,0
5.0,0.0,0,0
3.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
17.0,1.0454545454545454,0,0
10.0,1.1428571428571428,0,0
7.0,1.25,0,0
9.0,0.0,0,0
6.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
6.0,1.3333333333333333,0,0
5.0,0.0,0,0
3.0,0.0,0,0
93.0,0.0,0,0
7.0,1.25,0,0
10.0,1.3333333333333333,0,0
7.0,1.5,0,0
7.0,1.5,0,0
11.0,1.2,0,0
17.0,1.1666666666666667,0,0
7.0,0.5,0,0
14.0,1.1388888880610466,0,0
9.0,1.2999999970197678,0,0
13.0,1.25,0,0
18.0,1.1666666666666667,0,0
7.0,1.3333333333333333,0,0
11.0,1.1111111094554265,0,0
9.0,1.25,0,0
33.0,1.006666665673256,0,0
4.0,0.0,0,0
3.0,0.0,0,0
13.0,0.9999999975164732,0,0
2.0,0.0,0,0
25.0,1.0555555555555556,0,0
6.0,0.0,0,0
32.0,1.0476190476190477,0,0
18.0,1.0833333333333333,0,0
31.0,1.0666666666666667,0,0
24.0,1.0476190467675528,0,0
3.0,0.0,0,0
67.0,1.0263157894736843,0,0
15.0,1.0909090909090908,0,0
3.0,0.0,0,0
6.0,1.3333333333333333,0,0
6.0,1.5,0,0
25.0,1.0526315789473684,0,0
5.0,0.0,0,0
17.0,1.0799999997019767,0,0
35.0,1.05,0,0
13.0,1.1111111111111112,0,0
4.0,0.0,0,0
7.0,1.3333333333333333,0,0
25.0,1.0625,0,0
28.0,1.0555555555555556,0,0
27.0,1.0588235294117647,0,0
30.0,1.0526315789473684,0,0
19.0,1.0714285714285714,0,0
16.0,1.0606060597029598,0,0
12.0,1.095238093818937,0,0
12.0,1.095238093818937,0,0
11.0,1.0714285714285714,0,0
11.0,1.0714285714285714,0,0
49.0,1.0384615384615385,0,0
13.0,1.3333333333333333,0,0
31.0,1.0528846150264144,0,0
26.0,1.0555555555555556,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
66.0,0.9916666658222675,0,0
3.0,0.0,0,0
3.0,0.0,0,0
10.0,1.25,0,0
17.0,1.0535714253783226,0,0
21.0,1.0588235294117647,0,0
12.0,1.1428571428571428,0,0
4.0,0.0,0,0
15.0,1.2,0,0
13.0,1.25,0,0
4.0,2.0,0,0
3.0,0.0,0,0
23.0,0.9897959147180829,0,0
6.0,1.5,0,0
15.0,1.125,0,0
4.0,2.0,0,0
4.0,2.0,0,0
21.0,1.0625,0,0
2.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
6.0,0.0,0,0
9.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
21.0,1.0909090909090908,0,0
24.0,1.0555555555555556,0,0
34.0,1.0384615384615385,0,0
3.0,0.0,0,0
21.0,1.0833333333333333,0,0
19.0,1.1,0,0
22.0,1.0909090909090908,0,0
21.0,1.0833333333333333,0,0
19.0,1.1,0,0
20.0,1.0909090909090908,0,0
3.0,0.0,0,0
20.0,1.0714285714285714,0,0
22.0,1.125,0,0
5.0,0.0,0,0
30.0,1.0555555555555556,0,0
31.0,1.0476190476190477,0,0
21.0,1.0909090909090908,0,0
14.0,1.125,0,0
16.0,1.075,0,0
5.0,2.0,0,0
75.0,1.0238095238095237,0,0
19.0,1.0666666666666667,0,0
3.0,0.0,0,0
16.0,1.1428571428571428,0,0
1.0,0.0,0,0
13.0,1.1666666666666667,0,0
27.0,0.9935897402465343,0,0
4.0,0.0,0,0
41.0,1.0154320981215548,0,0
7.0,0.0,0,0
3.0,0.0,0,0
1.0,0.0,0,0
8.0,1.25,0,0
18.0,1.1,0,0
30.0,1.0416666666666667,0,0
17.0,1.0833333333333333,0,0
46.0,1.0303030303030303,0,0
15.0,1.1111111111111112,0,0
25.0,1.0588235294117647,0,0
18.0,1.0769230769230769,0,0
5.0,1.5,0,0
7.0,1.3333333333333333,0,0
21.0,1.0666666666666667,0,0
8.0,1.25,0,0
5.0,2.0,0,0
1.0,0.0,0,0
40.0,1.04,0,0
12.0,1.125,0,0
5.0,2.0,0,0
5.0,0.0,0,0
18.0,1.063492061363326,0,0
11.0,1.0714285714285714,0,0
12.0,1.095238093818937,0,0
4.0,0.0,0,0
12.0,1.119999998807907,0,0
14.0,1.0857142848627908,0,0
8.0,1.0,0,0
6.0,1.3333333134651184,0,0
7.0,1.0,0,0
66.0,1.0277777777777777,0,0
5.0,0.0,0,0
5.0,0.0,0,0
4.0,2.0,0,0
3.0,0.0,0,0
4.0,2.0,0,0
5.0,2.0,0,0
4.0,2.0,0,0
4.0,0.0,0,0
5.0,1.5,0,0
6.0,1.3333333333333333,0,0
6.0,2.0,0,0
6.0,1.5,0,0
17.0,1.125,0,0
19.0,2.0,0,0
3.0,0.0,0,0
8.0,1.3333333333333333,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
21.0,1.088888888557752,0,0
11.0,1.3333333333333333,0,0
4.0,0.0,0,0
5.0,1.5,0,0
2.0,0.0,0,0
6.0,1.3333333333333333,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
1.0,0.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
9.0,1.2222222189108531,0,0
8.0,1.1666666666666667,0,0
11.0,1.3333333333333333,0,0
12.0,1.095238093818937,0,0
13.0,1.2,0,0
3.0,0.0,0,0
25.0,1.0,0,0
6.0,1.5,0,0
17.0,1.1111111111111112,0,0
20.0,1.196428569033742,0,0
6.0,1.3333333333333333,0,0
4.0,0.0,0,0
7.0,1.3333333333333333,0,0
10.0,1.1666666666666667,0,0
11.0,1.25,0,0
11.0,1.1666666666666667,0,0
89.0,1.008429926041871,0,0
10.0,1.1666666666666667,0,0
2.0,0.0,0,0
5.0,1.5,0,0
16.0,1.1,0,0
14.0,1.1428571428571428,0,0
2.0,0.0,0,0
30.0,1.05,0,0
1.0,0.0,0,0
3.0,0.0,0,0
20.0,1.0769230769230769,0,0
137.0,1.0070921985353245,0,0
7.0,1.25,0,0
4.0,2.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
15.0,1.0909090909090908,0,0
14.0,1.1428571428571428,0,0
5.0,1.5,0,0
8.0,1.3333333333333333,0,0
13.0,1.1428571428571428,0,0
13.0,1.1111111111111112,0,0
3.0,0.0,0,0
4.0,0.0,0,0
6.0,1.5,0,0
7.0,1.5,0,0
15.0,1.099999999627471,0,0
3.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
6.0,1.5,0,0
2.0,0.0,0,0
2.0,0.0,0,0
1.0,0.0,0,0
10.0,1.25,0,0
2.0,0.0,0,0
16.0,1.0303030284968289,0,0
1.0,0.0,0,0
1.0,0.0,0,0
1.0,0.0,0,0
1.0,0.0,0,0
1.0,0.0,0,0
1.0,0.0,0,0
1.0,0.0,0,0
4.0,1.0,0,0
1.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
4.0,0.0,0,0
8.0,1.5,0,0
4.0,0.0,0,0
6.0,1.0,0,0
25.0,1.0625,0,0
53.0,1.030864197484873,0,0
5.0,0.0,0,0
14.0,1.1,0,0
23.0,1.0769230769230769,0,0
15.0,1.1428571428571428,0,0
8.0,1.5,0,0
48.0,1.0285714285714285,0,0
9.0,1.1,0,0
13.0,1.0714285714285714,0,0
5.0,1.0,0,0
38.0,1.05,0,0
7.0,1.3333333333333333,0,0
8.0,1.1111111044883728,0,0
6.0,1.5,0,0
8.0,1.3333333333333333,0,0
7.0,0.0,0,0
17.0,0.9772727272727273,0,0
14.0,1.1666666666666667,0,0
17.0,1.0444444434510336,0,0
7.0,1.25,0,0
16.0,1.075,0,0
2.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
1.0,0.0,0,0
2.0,0.0,0,0
1.0,0.0,0,0
1.0,0.0,0,0
1.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
1.0,0.0,0,0
15.0,0.8125,0,0
1.0,0.0,0,0
1.0,0.0,0,0
3.0,0.0,0,0
1.0,0.0,0,0
5.0,0.0,0,0
1.0,0.0,0,0
6.0,1.3333333333333333,0,0
5.0,0.0,0,0
6.0,1.3333333333333333,0,0
6.0,0.0,0,0
12.0,0.0,0,0
7.0,1.25,0,0
4.0,0.0,0,0
6.0,0.0,0,0
6.0,0.0,0,0
5.0,0.0,0,0
10.0,1.1666666666666667,0,0
5.0,0.0,0,0
5.0,0.0,0,0
4.0,0.0,0,0
6.0,0.0,0,0
31.0,1.037037037037037,0,0
7.0,0.0,0,0
4.0,0.0,0,0
30.0,1.0454545454545454,0,0
6.0,0.0,0,0
5.0,0.0,0,0
4.0,0.0,0,0
9.0,0.0,0,0
11.0,0.0,0,0
20.0,0.0,0,0
8.0,1.3333333333333333,0,0
27.0,1.0555555555038154,0,0
21.0,1.0666666666666667,0,0
3.0,0.0,0,0
32.0,1.008888885875543,0,0
13.0,1.1111111111111112,0,0
11.0,0.0,0,0
43.0,1.0364583333333333,0,0
8.0,1.1111111044883728,0,0
3.0,0.0,0,0
9.0,1.1666666641831398,0,0
7.0,1.3333333333333333,0,0
19.0,0.9807692307692307,0,0
8.0,0.4,0,0
4.0,2.0,0,0
3.0,0.0,0,0
12.0,1.125,0,0
4.0,2.0,0,0
4.0,2.0,0,0
1.0,0.0,0,0
7.0,1.5,0,0
15.0,1.0454545454545454,0,0
91.0,1.0109090908368428,0,0
255.0,1.005733432609807,0,0
67.0,1.0054421760902112,0,0
8.0,2.0,0,0
6.0,2.0,0,0
28.0,0.9852941176470589,0,0
41.0,1.0446428563445807,0,0
16.0,1.1428571428571428,0,0
9.0,0.0,0,0
5.0,2.0,0,0
9.0,1.25,0,0
3.0,0.0,0,0
6.0,2.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
5.0,2.0,0,0
3.0,0.0,0,0
8.0,1.2222222189108531,0,0
9.0,1.1666666641831398,0,0
6.0,1.5,0,0
5.0,2.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
3.0,0.0,0,0
4.0,2.0,0,0
3.0,0.0,0,0
3.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
4.0,2.0,0,0
2.0,0.0,0,0
2.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
4.0,0.0,0,0
3.0,0.0,0,0
10.0,1.133333331346512,0,0
6.0,2.0,0,0
4.0,2.0,0,0
4.0,0.0,0,0
4.0,2.0,0,0
2.0,0.0,0,0
9.0,1.1666666666666667,0,0
7.0,1.3333333333333333,0,0
3.0,0.0,0,0
8.0,1.5,0,0
4.0,0.0,0,0
2.0,0.0,0,0
3.0,0.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
4.0,2.0,0,0
5.0,1.5,0,0
5.0,1.5,0,0
4.0,2.0,0,0
47.0,0.9930555555555556,0,0
18.0,1.0158730116155412,0,0
3.0,0.0,0,0
9.0,1.1666666666666667,0,0
10.0,1.133333330353101,0,0
11.0,1.25,0,0
19.0,1.0714285714285714,0,0
3.0,0.0,0,0
28.0,0.9926470588235294,0,0
16.0,1.0612244861466544,0,0
19.0,1.076923070475459,0,0
30.0,1.012345678690407,0,0
26.0,1.0296296293536822,0,0
18.0,1.0769230769230769,0,0
26.0,0.9384615324437618,0,0
12.0,1.25,0,0
10.0,1.2,0,0
10.0,0.0,0,0
19.0,1.0857142850756645,0,0
42.0,0.9913793103448276,0,0
9.0,1.0833333333333333,0,0
5.0,1.5,0,0
2.0,0.0,0,0
6.0,0.0,0,0
11.0,1.1666666666666667,0,0
4.0,0.0,0,0
9.0,1.2,0,0
16.0,1.1666666666666667,0,0
9.0,1.125,0,0
3.0,0.0,0,0
4.0,0.0,0,0
9.0,0.0,0,0
8.0,1.3333333333333333,0,0
4.0,2.0,0,0
3.0,0.0,0,0
38.0,1.0416666666666667,0,0
6.0,0.0,0,0
3.0,0.0,0,0
30.0,1.03125,0,0
8.0,1.375,0,0
31.0,1.0625,0,0
23.0,1.0714285714285714,0,0
17.0,1.0555555555555556,0,0
5.0,1.5,0,0
4.0,0.0,0,0
4.0,0.0,0,0
